tweet_id,text,name,numerator_rating,denominator_rating,jpg_url,breed,lang,favorite_count,retweet_count,stage,day,month,year
689999384604450816,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,Covach,10.0,10.0,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,standard_poodle,en,1511.0,403.0,None,21,1,2016
689283819090870273,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,Chipson,9.0,10.0,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,Scotch_terrier,en,3488.0,1194.0,None,19,1,2016
690021994562220032,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",Geoff,10.0,10.0,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,malamute,en,2962.0,1114.0,None,21,1,2016
688211956440801280,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,Derby,13.0,10.0,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg,NaN,en,2351.0,902.0,None,16,1,2016
688064179421470721,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,Kilo,11.0,10.0,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,Eskimo_dog,en,1825.0,388.0,None,15,1,2016
686386521809772549,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,Crimson,11.0,10.0,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,Yorkshire_terrier,en,3446.0,947.0,None,11,1,2016
686606069955735556,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",Horace,10.0,10.0,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,Labrador_retriever,en,2001.0,583.0,None,11,1,2016
686947101016735744,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,Jackson,11.0,10.0,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg,NaN,en,9105.0,3429.0,None,12,1,2016
687109925361856513,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,Baxter,11.0,10.0,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,borzoi,en,6146.0,2662.0,None,13,1,2016
687124485711986689,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,Samson,11.0,10.0,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg,beagle,en,2292.0,545.0,None,13,1,2016
687127927494963200,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,Gordon,9.0,10.0,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,pug,en,5781.0,2467.0,None,13,1,2016
687317306314240000,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,Tyrone,11.0,10.0,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,Shih-Tzu,en,21258.0,9875.0,None,13,1,2016
687460506001633280,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,Kramer,10.0,10.0,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,Boston_bull,en,2165.0,586.0,None,14,1,2016
687494652870668288,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,Marq,7.0,10.0,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,Rottweiler,en,2026.0,620.0,None,14,1,2016
687664829264453632,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,Opal,11.0,10.0,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,pug,en,2051.0,552.0,None,14,1,2016
687732144991551489,This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h) https://t.co/kGRcRjRJRl,Ember,11.0,10.0,,,en,1867.0,706.0,None,14,1,2016
687807801670897665,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,Trooper,11.0,10.0,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,Staffordshire_bullterrier,en,2530.0,756.0,None,15,1,2016
687826841265172480,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,Louis,12.0,10.0,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,Pomeranian,en,2888.0,1218.0,None,15,1,2016
687399393394311168,This is Barry. He's very fast. I hope he finds what he's looking for. 10/10 (vid by @KeeganWolfe33) https://t.co/nTAsyvbIiO,Barry,10.0,10.0,,,en,2007.0,679.0,None,13,1,2016
706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,Katie,12.0,10.0,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy_poodle,en,3504.0,1040.0,None,7,3,2016
690248561355657216,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,Maxwell,11.0,10.0,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,NaN,en,1780.0,441.0,None,21,1,2016
690374419777196032,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,Phred,11.0,10.0,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,kuvasz,en,3446.0,929.0,None,22,1,2016
693155686491000832,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,Dunkin,12.0,10.0,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,en,8342.0,3446.0,None,29,1,2016
693231807727280129,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",Bodie,9.0,10.0,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,vizsla,en,3026.0,790.0,None,30,1,2016
693267061318012928,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,Oscar,12.0,10.0,,,en,2530.0,882.0,None,30,1,2016
693280720173801472,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,Sadie,10.0,10.0,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador_retriever,en,3559.0,1334.0,None,30,1,2016
693486665285931008,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,Lincoln,11.0,10.0,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,NaN,en,1881.0,679.0,None,30,1,2016
693642232151285760,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,Freddery,9.0,10.0,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish_deerhound,en,2686.0,447.0,None,31,1,2016
693942351086120961,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,Kobe,10.0,10.0,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,groenendael,en,1832.0,398.0,None,31,1,2016
694001791655137281,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,Chester,11.0,10.0,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,en,3585.0,1112.0,None,1,2,2016
694352839993344000,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,Oliviér,7.5,10.0,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian_terrier,en,2153.0,669.0,None,2,2,2016
694669722378485760,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,Phil,12.0,10.0,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,NaN,en,37752.0,15554.0,None,2,2,2016
694905863685980160,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,Archie,10.0,10.0,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,NaN,en,2917.0,1003.0,None,3,2,2016
695051054296211456,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",Brian,6.0,10.0,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston_bull,en,2819.0,846.0,None,4,2,2016
695314793360662529,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,Colin,10.0,10.0,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese_dog,en,3852.0,1585.0,None,4,2,2016
694183373896572928,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,Lola,9.0,10.0,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Pekinese,en,3112.0,999.0,None,1,2,2016
690348396616552449,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) https://t.co/JjxriLqZOL,Oddie,12.0,10.0,,,en,1592.0,551.0,None,22,1,2016
692568918515392513,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,Chester,12.0,10.0,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,golden_retriever,en,4600.0,1655.0,None,28,1,2016
690400367696297985,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",Eriq,8.0,10.0,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Pembroke,en,1980.0,489.0,None,22,1,2016
690597161306841088,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,Lolo,11.0,10.0,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,Lhasa,en,2082.0,648.0,None,22,1,2016
690649993829576704,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,Hazel,11.0,10.0,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,Mexican_hairless,en,1381.0,302.0,None,22,1,2016
690690673629138944,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,Cedrick,10.0,10.0,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,Maltese_dog,en,2461.0,858.0,None,23,1,2016
690728923253055490,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,Vinscent,8.0,10.0,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,kuvasz,en,2297.0,559.0,None,23,1,2016
690735892932222976,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,Peaches,13.0,10.0,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,golden_retriever,en,4003.0,1382.0,None,23,1,2016
690932576555528194,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,Buddy,12.0,10.0,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,NaN,en,3477.0,1104.0,None,23,1,2016
691321916024623104,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,Molly,11.0,10.0,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,en,2721.0,710.0,None,24,1,2016
692894228850999298,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,Tupawc,10.0,10.0,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German_short-haired_pointer,en,2411.0,870.0,None,29,1,2016
691444869282295808,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,Bailey,12.0,10.0,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese_mountain_dog,en,2799.0,914.0,None,25,1,2016
691675652215414786,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,Richie,10.0,10.0,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Chihuahua,en,2058.0,547.0,None,25,1,2016
691820333922455552,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,Brockly,8.0,10.0,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,NaN,en,4176.0,1779.0,None,26,1,2016
692017291282812928,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,Kingsley,9.0,10.0,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,Tibetan_terrier,en,3026.0,1026.0,None,26,1,2016
692041934689402880,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) https://t.co/sRUpRpGZ3y,Teddy,13.0,10.0,,,en,3598.0,1368.0,None,26,1,2016
692158366030913536,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,Edgar,10.0,10.0,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,pug,en,2278.0,854.0,None,27,1,2016
692530551048294401,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,Cody,10.0,10.0,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Siberian_husky,en,1948.0,453.0,None,28,1,2016
692535307825213440,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,Amber,10.0,10.0,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,pug,en,3376.0,1461.0,None,28,1,2016
691459709405118465,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,Leo,12.0,10.0,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland_sheepdog,en,4294.0,1241.0,None,25,1,2016
706901761596989440,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,Elliot,3.0,10.0,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,NaN,en,2181.0,644.0,None,7,3,2016
707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,Tucker,12.0,10.0,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker_spaniel,en,4291.0,1471.0,None,8,3,2016
724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,Kreggory,10.0,10.0,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,Border_collie,en,4547.0,1894.0,None,24,4,2016
724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,Fred,12.0,10.0,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden_retriever,en,3897.0,1395.0,None,26,4,2016
725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,Lola,12.0,10.0,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer,en,5458.0,1910.0,None,28,4,2016
725842289046749185,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,Colby,12.0,10.0,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy_poodle,en,7421.0,2840.0,None,29,4,2016
726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,Bloop,12.0,10.0,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,miniature_pinscher,en,3739.0,1080.0,None,1,5,2016
726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,Blitz,10.0,10.0,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft-coated_wheaten_terrier,en,4034.0,1614.0,None,1,5,2016
726935089318363137,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,Sprout,12.0,10.0,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,toy_poodle,en,7250.0,2630.0,None,2,5,2016
727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,Karll,10.0,10.0,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated_retriever,en,4077.0,1475.0,None,2,5,2016
727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,Cilantro,12.0,10.0,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,Border_collie,en,3098.0,687.0,None,4,5,2016
728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,Raymond,11.0,10.0,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,Newfoundland,en,4533.0,1261.0,None,5,5,2016
728387165835677696,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",Enchilada,12.0,10.0,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie,en,3862.0,1027.0,None,6,5,2016
728409960103686147,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,Wallace,10.0,10.0,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,Saint_Bernard,en,5175.0,2156.0,None,6,5,2016
728653952833728512,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,Coleman,8.0,10.0,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,NaN,en,3494.0,1117.0,None,6,5,2016
724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",Sarge,10.0,10.0,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,boxer,en,2805.0,597.0,None,24,4,2016
723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,Sugar,12.0,10.0,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,Samoyed,en,4091.0,1312.0,None,23,4,2016
723688335806480385,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,Reginald,12.0,10.0,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,chow,en,8117.0,3195.0,None,23,4,2016
718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,Otis,12.0,10.0,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,Pembroke,en,5501.0,1884.0,None,9,4,2016
718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,Sadie,10.0,10.0,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,golden_retriever,en,3662.0,1177.0,None,10,4,2016
719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,Pippa,11.0,10.0,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,Dandie_Dinmont,en,3591.0,1026.0,None,11,4,2016
719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,Lucy,10.0,10.0,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,golden_retriever,en,4642.0,1339.0,None,11,4,2016
719367763014393856,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,Sid,11.0,10.0,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,soft-coated_wheaten_terrier,en,2936.0,793.0,None,11,4,2016
719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,Harnold,10.0,10.0,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,en,5308.0,2071.0,None,11,4,2016
720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,Neptune,11.0,10.0,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,Samoyed,en,5149.0,2151.0,None,13,4,2016
728751179681943552,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,Flurpson,10.0,10.0,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,Saint_Bernard,en,2927.0,729.0,None,7,5,2016
720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,Charleson,9.0,10.0,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,Mexican_hairless,en,4081.0,1206.0,None,13,4,2016
720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,Ralphé,11.0,10.0,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,Pembroke,en,6744.0,2703.0,None,13,4,2016
720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,Berkeley,10.0,10.0,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,Newfoundland,en,2605.0,730.0,None,15,4,2016
720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,Archie,12.0,10.0,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,Chihuahua,en,3277.0,829.0,None,15,4,2016
721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,Panda,11.0,10.0,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,Pomeranian,en,4895.0,2009.0,None,17,4,2016
722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,Schnitzel,12.0,10.0,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Labrador_retriever,en,5208.0,1753.0,None,20,4,2016
723179728551723008,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,Jangle,8.0,10.0,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,Norwegian_elkhound,en,5563.0,2012.0,None,21,4,2016
723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,Ivar,10.0,10.0,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden_retriever,en,3182.0,956.0,None,23,4,2016
728986383096946689,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",Puff,11.0,10.0,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,Maltese_dog,en,3336.0,879.0,None,7,5,2016
729463711119904772,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,Pupcasso,13.0,10.0,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,German_shepherd,en,6118.0,2474.0,None,9,5,2016
729823566028484608,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,Stefan,13.0,10.0,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie,en,4200.0,1328.0,None,10,5,2016
736736130620620800,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,Chadrick,13.0,10.0,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,schipperke,en,4562.0,1867.0,None,29,5,2016
737322739594330112,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,Lily,9.0,10.0,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,NaN,en,3807.0,873.0,None,30,5,2016
737800304142471168,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,Bella,10.0,10.0,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute,en,10543.0,3724.0,None,1,6,2016
737826014890496000,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,Remy,10.0,10.0,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla,en,5554.0,1900.0,None,1,6,2016
738156290900254721,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,Storkson,10.0,10.0,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug,en,2675.0,705.0,None,1,6,2016
738166403467907072,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,Axel,12.0,10.0,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,keeshond,en,9290.0,3668.0,None,2,6,2016
738885046782832640,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,Charles,11.0,10.0,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,American_Staffordshire_terrier,en,3980.0,1228.0,None,4,6,2016
739485634323156992,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,Kyle,6.0,10.0,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,Walker_hound,en,7588.0,3167.0,None,5,6,2016
739844404073074688,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,Simba,12.0,10.0,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,toy_poodle,en,4002.0,917.0,None,6,6,2016
